ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
11663597,JC234196,04/22/2019 05:13:00 PM,109XX S DOTY AVE W,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,CONVENIENCE STORE,False,False,513,5.0,9.0,50.0,03,1185440.0,1832668.0,2019,04/29/2019 04:18:19 PM,41.695982095,-87.59665314200001,"(41.695982095, -87.596653142)",30.0,21861.0,47.0,254.0,43.0,19.0,10.0,260.0
11663297,JC234235,04/22/2019 05:10:00 PM,001XX N WELLS ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CTA TRAIN,False,False,122,1.0,42.0,32.0,11,1174723.0,1900866.0,2019,04/29/2019 04:18:19 PM,41.88336939,-87.633860272,"(41.88336939, -87.633860272)",22.0,14310.0,38.0,92.0,36.0,41.0,22.0,79.0
11663465,JC234223,04/22/2019 05:09:00 PM,007XX W 59TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,True,False,711,7.0,20.0,68.0,15,1172444.0,1865748.0,2019,04/29/2019 04:18:19 PM,41.787053189,-87.64326481299999,"(41.787053189, -87.643264813)",53.0,21559.0,66.0,22.0,4.0,11.0,17.0,135.0
11663181,JC234140,04/22/2019 05:08:00 PM,035XX N HALSTED ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER,False,False,1924,19.0,44.0,6.0,26,1170298.0,1923596.0,2019,04/29/2019 04:18:19 PM,41.945839548,-87.649443495,"(41.945839548, -87.649443495)",38.0,4449.0,57.0,211.0,25.0,22.0,5.0,28.0
11663590,JC234160,04/22/2019 05:06:00 PM,004XX S PLYMOUTH CT,0460,BATTERY,SIMPLE,LIBRARY,False,False,113,1.0,4.0,32.0,08B,1176141.0,1898406.0,2019,04/29/2019 04:18:19 PM,41.876587174,-87.628727499,"(41.876587174, -87.628727499)",48.0,14913.0,38.0,92.0,10.0,35.0,22.0,126.0
11663363,JC234229,04/22/2019 05:05:00 PM,102XX S MORGAN ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,ALLEY,True,False,2232,22.0,34.0,73.0,24,1171456.0,1836970.0,2019,04/29/2019 04:18:19 PM,41.708104255,-87.647728102,"(41.708104255, -87.647728102)",45.0,22212.0,72.0,594.0,22.0,13.0,9.0,253.0
11667175,JC234796,04/22/2019 05:00:00 PM,027XX W FLOURNOY ST,0460,BATTERY,SIMPLE,STREET,False,False,1135,11.0,28.0,27.0,08B,,,2019,04/29/2019 04:18:19 PM,,,,,,,,,,,
11665190,JC236410,04/22/2019 05:00:00 PM,011XX N LAWLER AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1531,15.0,37.0,25.0,06,1142491.0,1907019.0,2019,04/29/2019 04:18:19 PM,41.90091387,-87.752066146,"(41.90091387, -87.752066146)",4.0,4299.0,26.0,585.0,45.0,5.0,25.0,69.0
11663578,JC234401,04/22/2019 05:00:00 PM,130XX S GREENWOOD AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,False,False,533,5.0,9.0,54.0,04A,1185783.0,1818718.0,2019,04/29/2019 04:18:19 PM,41.65769335,-87.59583447799999,"(41.65769335, -87.595834478)",30.0,4460.0,51.0,9.0,43.0,47.0,10.0,221.0
11663810,JC234771,04/22/2019 05:00:00 PM,0000X W MADISON ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,112,1.0,42.0,32.0,06,1176222.0,1900384.0,2019,04/29/2019 04:18:19 PM,41.882013096,-87.628370441,"(41.882013096, -87.628370441)",22.0,14311.0,38.0,92.0,36.0,41.0,22.0,93.0
11663247,JC234132,04/22/2019 05:00:00 PM,014XX N CICERO AVE,0460,BATTERY,SIMPLE,CTA BUS,False,False,2533,25.0,37.0,25.0,08B,1144112.0,1909376.0,2019,04/29/2019 04:18:19 PM,41.907351443,-87.74605275200001,"(41.907351443, -87.746052752)",4.0,4299.0,26.0,62.0,45.0,5.0,6.0,195.0
11664142,JC234875,04/22/2019 05:00:00 PM,060XX W MONTROSE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,1624,16.0,38.0,15.0,11,1135117.0,1928622.0,2019,04/29/2019 04:18:19 PM,41.960328849,-87.778638469,"(41.960328849, -87.778638469)",25.0,22254.0,15.0,95.0,19.0,48.0,12.0,43.0
11663663,JC234542,04/22/2019 05:00:00 PM,001XX W 112TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,522,5.0,34.0,49.0,05,1177251.0,1830685.0,2019,04/29/2019 04:18:19 PM,41.690728743,-87.62669542200001,"(41.690728743, -87.626695422)",45.0,21861.0,45.0,660.0,22.0,19.0,10.0,267.0
11663513,JC234135,04/22/2019 05:00:00 PM,018XX S ASHLAND AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,OTHER,False,False,1234,12.0,25.0,31.0,04A,1166016.0,1890999.0,2019,04/29/2019 04:18:19 PM,41.856483803,-87.66611442799999,"(41.856483803, -87.666114428)",8.0,14920.0,33.0,343.0,26.0,43.0,15.0,121.0
11663579,JC234439,04/22/2019 05:00:00 PM,130XX S GREENWOOD AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,533,5.0,9.0,54.0,26,1185783.0,1818718.0,2019,04/29/2019 04:18:19 PM,41.65769335,-87.59583447799999,"(41.65769335, -87.595834478)",30.0,4460.0,51.0,9.0,43.0,47.0,10.0,221.0
11663316,JC234210,04/22/2019 04:58:00 PM,019XX W MONTROSE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,SIDEWALK,False,False,1912,19.0,47.0,5.0,14,1162821.0,1929239.0,2019,04/29/2019 04:18:19 PM,41.961484636,-87.67676735299999,"(41.961484636, -87.676767353)",13.0,21186.0,6.0,225.0,18.0,15.0,5.0,8.0
11663201,JC234202,04/22/2019 04:53:00 PM,051XX S NORDICA AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENTIAL YARD (FRONT/BACK),True,False,811,8.0,23.0,56.0,26,1130247.0,1869585.0,2019,04/29/2019 04:18:19 PM,41.798407825,-87.797897417,"(41.798407825, -87.797897417)",35.0,22268.0,53.0,588.0,6.0,7.0,13.0,131.0
11663253,JC234136,04/22/2019 04:47:00 PM,050XX W GRAND AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,True,False,2533,25.0,36.0,19.0,04B,1142372.0,1912674.0,2019,04/29/2019 04:18:19 PM,41.916434028000005,-87.75236256,"(41.916434028, -87.75236256)",7.0,22615.0,19.0,306.0,44.0,2.0,6.0,195.0
11663298,JC234289,04/22/2019 04:45:00 PM,002XX E RANDOLPH ST,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,114,1.0,42.0,32.0,06,1177944.0,1901223.0,2019,04/29/2019 04:18:19 PM,41.884276366,-87.622021816,"(41.884276366, -87.622021816)",22.0,14309.0,38.0,580.0,36.0,41.0,22.0,87.0
11663265,JC234266,04/22/2019 04:45:00 PM,028XX N LINCOLN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,DAY CARE CENTER,False,True,1932,19.0,32.0,6.0,08B,1167506.0,1919029.0,2019,04/29/2019 04:18:19 PM,41.933368154,-87.659837743,"(41.933368154, -87.659837743)",16.0,4449.0,57.0,679.0,40.0,22.0,5.0,31.0
11663294,JC234290,04/22/2019 04:45:00 PM,001XX N STATE ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,DEPARTMENT STORE,False,False,111,1.0,42.0,32.0,11,1176352.0,1900927.0,2019,04/29/2019 04:18:19 PM,41.883500186999996,-87.627876698,"(41.883500187, -87.627876698)",22.0,14310.0,38.0,580.0,36.0,41.0,22.0,88.0
11663503,JC234222,04/22/2019 04:44:00 PM,007XX N ASHLAND AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1215,12.0,1.0,24.0,08B,1165591.0,1905172.0,2019,04/29/2019 04:18:19 PM,41.895384731,-87.667270692,"(41.895384731, -87.667270692)",41.0,22620.0,25.0,485.0,41.0,49.0,15.0,78.0
11664747,JC234053,04/22/2019 04:43:00 PM,008XX W 33RD PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,False,913,9.0,11.0,60.0,08B,,,2019,04/29/2019 04:18:19 PM,,,,,,,,,,,
11663149,JC234075,04/22/2019 04:38:00 PM,032XX W 78TH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,False,False,835,8.0,18.0,70.0,11,1156253.0,1852712.0,2019,04/29/2019 04:18:19 PM,41.751621679,-87.702980541,"(41.751621679, -87.702980541)",6.0,4300.0,69.0,498.0,30.0,8.0,13.0,226.0
11663580,JC234170,04/22/2019 04:31:00 PM,116XX S ADA ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,524,5.0,34.0,53.0,08A,1169419.0,1827671.0,2019,04/29/2019 04:18:19 PM,41.682630556999996,-87.655455714,"(41.682630557, -87.655455714)",45.0,22212.0,50.0,642.0,22.0,13.0,10.0,220.0
11663269,JC234145,04/22/2019 04:30:00 PM,049XX S WABASH AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,224,2.0,3.0,38.0,08B,1177550.0,1872274.0,2019,04/29/2019 04:18:19 PM,41.804847175999996,-87.62434618399999,"(41.804847176, -87.624346184)",12.0,21192.0,4.0,449.0,9.0,10.0,24.0,107.0
11663282,JC234316,04/22/2019 04:30:00 PM,008XX N STATE ST,0810,THEFT,OVER $500,CTA STATION,False,False,1832,18.0,2.0,8.0,06,1176223.0,1905805.0,2019,04/29/2019 04:18:19 PM,41.896888585999996,-87.628203192,"(41.896888586, -87.628203192)",22.0,21182.0,37.0,104.0,36.0,6.0,14.0,71.0
11663535,JC234462,04/22/2019 04:30:00 PM,057XX N KOSTNER AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,1711,17.0,39.0,12.0,05,1146006.0,1937748.0,2019,04/29/2019 04:18:19 PM,41.985170858000004,-87.73837172799999,"(41.985170858, -87.738371728)",28.0,22532.0,12.0,713.0,38.0,18.0,1.0,53.0
11663585,JC234262,04/22/2019 04:30:00 PM,0000X E RANDOLPH ST,1330,CRIMINAL TRESPASS,TO LAND,ATHLETIC CLUB,False,False,111,1.0,42.0,32.0,26,1176904.0,1901295.0,2019,04/29/2019 04:18:19 PM,41.884497529,-87.625838595,"(41.884497529, -87.625838595)",22.0,14310.0,38.0,580.0,36.0,42.0,22.0,88.0
11663194,JC234104,04/22/2019 04:30:00 PM,014XX N ROCKWELL ST,2820,OTHER OFFENSE,TELEPHONE THREAT,CHA APARTMENT,False,True,1423,14.0,1.0,24.0,08A,1158811.0,1909489.0,2019,04/29/2019 04:18:19 PM,41.907372673000005,-87.692053469,"(41.907372673, -87.692053469)",10.0,21560.0,25.0,288.0,41.0,4.0,7.0,62.0
11663664,JC234520,04/22/2019 04:30:00 PM,037XX N OLCOTT AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,1631,16.0,38.0,17.0,08A,1125408.0,1924007.0,2019,04/29/2019 04:18:19 PM,41.94783166,-87.81443695799999,"(41.94783166, -87.814436958)",39.0,22254.0,17.0,392.0,19.0,52.0,12.0,29.0
11666316,JC237626,04/22/2019 04:28:00 PM,026XX W 48TH ST,0820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",False,False,922,9.0,14.0,58.0,06,1159698.0,1872763.0,2019,04/29/2019 04:18:19 PM,41.806574495,-87.689806266,"(41.806574495, -87.689806266)",29.0,22248.0,55.0,85.0,3.0,56.0,23.0,115.0
11663179,JC234090,04/22/2019 04:22:00 PM,039XX W ROOSEVELT RD,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,SIDEWALK,True,False,1132,11.0,24.0,29.0,26,1150472.0,1894425.0,2019,04/29/2019 04:18:19 PM,41.866202441,-87.723080029,"(41.866202441, -87.723080029)",36.0,21572.0,30.0,98.0,14.0,30.0,16.0,142.0
11663794,JC234765,04/22/2019 04:22:00 PM,023XX W WASHINGTON BLVD,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,1223,12.0,27.0,28.0,06,1160713.0,1900624.0,2019,04/29/2019 04:18:19 PM,41.883007148000004,-87.68531253399999,"(41.883007148, -87.685312534)",48.0,21184.0,29.0,37.0,46.0,28.0,15.0,75.0
11663822,JC234775,04/22/2019 04:22:00 PM,0000X N WESTERN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,False,False,1223,12.0,27.0,28.0,11,1160408.0,1900166.0,2019,04/29/2019 04:18:19 PM,41.881756669,-87.686445186,"(41.881756669, -87.686445186)",48.0,21184.0,29.0,37.0,46.0,28.0,15.0,75.0
11663172,JC234114,04/22/2019 04:20:00 PM,018XX N RICHMOND ST,0560,ASSAULT,SIMPLE,"SCHOOL, PRIVATE, BUILDING",False,False,1421,14.0,1.0,22.0,08A,1156525.0,1912139.0,2019,04/29/2019 04:18:19 PM,41.914691083,-87.700379148,"(41.914691083, -87.700379148)",15.0,22535.0,23.0,350.0,41.0,1.0,7.0,171.0
11663233,JC234064,04/22/2019 04:17:00 PM,099XX S MALTA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,2213,22.0,34.0,72.0,08B,1168124.0,1838785.0,2019,04/29/2019 04:18:19 PM,41.713157050999996,-87.65987809399999,"(41.713157051, -87.659878094)",33.0,22212.0,71.0,628.0,22.0,13.0,9.0,252.0
11663527,JC234056,04/22/2019 04:15:00 PM,032XX W 26TH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1024,10.0,12.0,30.0,06,1155313.0,1886555.0,2019,04/29/2019 04:18:19 PM,41.844510467,-87.705519454,"(41.844510467, -87.705519454)",14.0,21569.0,32.0,146.0,1.0,57.0,21.0,166.0
11663177,JC234089,04/22/2019 04:15:00 PM,071XX S VINCENNES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,GAS STATION,False,True,731,7.0,6.0,69.0,08B,1176589.0,1857611.0,2019,04/29/2019 04:18:19 PM,41.764632089,-87.62831164100001,"(41.764632089, -87.628311641)",31.0,21559.0,67.0,494.0,32.0,11.0,17.0,210.0
11663240,JC234239,04/22/2019 04:15:00 PM,071XX S NORMAL BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,732,7.0,6.0,68.0,14,1174198.0,1857479.0,2019,04/29/2019 04:18:19 PM,41.76432331,-87.637079178,"(41.76432331, -87.637079178)",31.0,21559.0,66.0,511.0,32.0,11.0,17.0,214.0
11663310,JC234161,04/22/2019 04:15:00 PM,0000X E CHESTNUT ST,0810,THEFT,OVER $500,RESTAURANT,False,False,1833,18.0,2.0,8.0,06,1176323.0,1906330.0,2019,04/29/2019 04:18:19 PM,41.898326955,-87.627820055,"(41.898326955, -87.627820055)",22.0,21182.0,37.0,104.0,11.0,6.0,14.0,71.0
11663183,JC234052,04/22/2019 04:15:00 PM,037XX W FULLERTON AVE,0860,THEFT,RETAIL THEFT,OTHER,False,False,2525,25.0,35.0,22.0,06,1151169.0,1915699.0,2019,04/29/2019 04:18:19 PM,41.924566821999996,-87.719962932,"(41.924566822, -87.719962932)",15.0,22535.0,23.0,186.0,12.0,1.0,6.0,187.0
11663215,JC234073,04/22/2019 04:14:00 PM,032XX W 38TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,911,9.0,12.0,58.0,08B,1155460.0,1878894.0,2019,04/29/2019 04:18:19 PM,41.823484793,-87.705185574,"(41.823484793, -87.705185574)",29.0,22248.0,55.0,612.0,1.0,56.0,23.0,96.0
11663443,JC234039,04/22/2019 04:12:00 PM,007XX N LA SALLE DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1832,18.0,2.0,8.0,08B,1175007.0,1905244.0,2019,04/29/2019 04:18:19 PM,41.89537651,-87.632686147,"(41.89537651, -87.632686147)",22.0,4446.0,37.0,670.0,11.0,55.0,14.0,72.0
11663353,JC234226,04/22/2019 04:11:00 PM,019XX N NEVA AVE,1585,SEX OFFENSE,OTHER,RESIDENCE,False,True,2513,25.0,29.0,25.0,17,1128282.0,1912151.0,2019,04/29/2019 04:18:19 PM,41.915249097,-87.80414156200001,"(41.915249097, -87.804141562)",39.0,4454.0,26.0,598.0,7.0,3.0,6.0,196.0
11663368,JC234137,04/22/2019 04:11:00 PM,132XX S LANGLEY AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,CHA PARKING LOT/GROUNDS,True,False,533,5.0,9.0,54.0,04A,1183262.0,1817610.0,2019,04/29/2019 04:18:19 PM,41.654711651999996,-87.605093469,"(41.654711652, -87.605093469)",30.0,4460.0,51.0,10.0,43.0,47.0,10.0,221.0
11665519,JC236674,04/22/2019 04:11:00 PM,002XX S STATE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,CTA TRAIN,False,False,113,1.0,42.0,32.0,08A,1176417.0,1899156.0,2019,04/29/2019 04:18:19 PM,41.878638996,-87.627691486,"(41.878638996, -87.627691486)",22.0,14912.0,38.0,92.0,36.0,29.0,22.0,126.0
11663343,JC234040,04/22/2019 04:10:00 PM,039XX W 79TH ST,0460,BATTERY,SIMPLE,SIDEWALK,True,False,834,8.0,18.0,70.0,08B,1151370.0,1851889.0,2019,04/29/2019 04:18:19 PM,41.749460005,-87.72089612,"(41.749460005, -87.72089612)",6.0,4300.0,69.0,199.0,30.0,8.0,13.0,209.0
11663207,JC234070,04/22/2019 04:10:00 PM,003XX N PINE AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PRIVATE, GROUNDS",False,False,1523,15.0,37.0,25.0,08A,1139440.0,1901727.0,2019,04/29/2019 04:18:19 PM,41.886448149,-87.76340197100001,"(41.886448149, -87.763401971)",11.0,22216.0,26.0,674.0,45.0,32.0,25.0,84.0
11663263,JC234047,04/22/2019 04:10:00 PM,068XX S JUSTINE ST,041A,BATTERY,AGGRAVATED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),False,False,725,7.0,16.0,67.0,04B,1167182.0,1859414.0,2019,04/29/2019 04:18:19 PM,41.769786167,-87.66273929200001,"(41.769786167, -87.662739292)",17.0,22257.0,65.0,284.0,2.0,23.0,17.0,204.0
11663184,JC234048,04/22/2019 04:10:00 PM,005XX W 72ND ST,0460,BATTERY,SIMPLE,STREET,False,False,732,7.0,6.0,68.0,08B,1174124.0,1857174.0,2019,04/29/2019 04:18:19 PM,41.763487997,-87.63735945100001,"(41.763487997, -87.637359451)",17.0,21559.0,66.0,511.0,32.0,11.0,17.0,214.0
11663259,JC234205,04/22/2019 04:03:00 PM,027XX S DEARBORN ST,0460,BATTERY,SIMPLE,STREET,False,False,133,1.0,3.0,35.0,08B,1176316.0,1886526.0,2019,04/29/2019 04:18:19 PM,41.843983713,-87.628443082,"(41.843983713, -87.628443082)",12.0,21194.0,1.0,377.0,9.0,40.0,22.0,163.0
11663660,JC234108,04/22/2019 04:02:00 PM,012XX W 78TH ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,False,False,612,6.0,17.0,71.0,26,1169543.0,1853064.0,2019,04/29/2019 04:18:19 PM,41.752310101999996,-87.65426864,"(41.752310102, -87.65426864)",17.0,21554.0,70.0,575.0,31.0,59.0,20.0,230.0
11663599,JC234058,04/22/2019 04:00:00 PM,027XX S DEARBORN ST,0560,ASSAULT,SIMPLE,CHA PARKING LOT/GROUNDS,False,False,133,1.0,3.0,35.0,08A,1176316.0,1886532.0,2019,04/29/2019 04:18:19 PM,41.844000177,-87.628442902,"(41.844000177, -87.628442902)",12.0,21194.0,1.0,377.0,9.0,40.0,22.0,163.0
11663198,JC234185,04/22/2019 04:00:00 PM,0000X S STATE ST,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,False,False,112,1.0,42.0,32.0,06,1176389.0,1900278.0,2019,04/29/2019 04:18:19 PM,41.88171846,-87.62776042600001,"(41.88171846, -87.627760426)",22.0,14311.0,38.0,367.0,36.0,34.0,22.0,93.0
11663281,JC234046,04/22/2019 04:00:00 PM,051XX S WOOD ST,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,True,False,932,9.0,16.0,61.0,08B,1165216.0,1870627.0,2019,04/29/2019 04:18:19 PM,41.8005979,-87.669628536,"(41.8005979, -87.669628536)",19.0,14924.0,59.0,767.0,2.0,37.0,23.0,128.0
11663169,JC234126,04/22/2019 04:00:00 PM,011XX W CULLERTON ST,0560,ASSAULT,SIMPLE,PARK PROPERTY,True,False,1235,12.0,25.0,31.0,08A,1169339.0,1890570.0,2019,04/29/2019 04:18:19 PM,41.855235085,-87.653929781,"(41.855235085, -87.653929781)",8.0,14920.0,33.0,251.0,26.0,43.0,15.0,158.0
11664751,JC234150,04/22/2019 04:00:00 PM,019XX S WELLS ST,0320,ROBBERY,STRONGARM - NO WEAPON,PARK PROPERTY,False,False,914,9.0,25.0,34.0,03,,,2019,04/29/2019 04:18:19 PM,,,,,,,,,,,
11663135,JC234021,04/22/2019 03:56:00 PM,024XX N CANNON DR,0810,THEFT,OVER $500,STREET,False,False,1935,19.0,43.0,7.0,06,1174543.0,1916591.0,2019,04/29/2019 04:18:19 PM,41.926523588,-87.63405052200001,"(41.926523588, -87.634050522)",51.0,21190.0,68.0,101.0,34.0,16.0,5.0,178.0
11663356,JC234138,04/22/2019 03:51:00 PM,025XX W 45TH PL,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,True,922,9.0,15.0,58.0,26,1160176.0,1874419.0,2019,04/29/2019 04:18:19 PM,41.811108933,-87.68800750700001,"(41.811108933, -87.688007507)",29.0,22248.0,55.0,687.0,3.0,56.0,23.0,115.0
11663161,JC234060,04/22/2019 03:51:00 PM,035XX W 15TH ST,2026,NARCOTICS,POSS: PCP,SIDEWALK,True,False,1021,10.0,24.0,29.0,18,1153090.0,1892483.0,2019,04/29/2019 04:18:19 PM,41.860821902,-87.713520536,"(41.860821902, -87.713520536)",36.0,21569.0,30.0,772.0,14.0,57.0,21.0,153.0
11663504,JC234076,04/22/2019 03:50:00 PM,028XX W 19TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,False,1022,10.0,12.0,30.0,14,1157372.0,1890584.0,2019,04/29/2019 04:18:19 PM,41.855524939,-87.69785379999999,"(41.855524939, -87.6978538)",29.0,21569.0,32.0,203.0,1.0,57.0,21.0,152.0
11663203,JC234066,04/22/2019 03:46:00 PM,011XX E 72ND ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,False,324,3.0,5.0,69.0,15,1185215.0,1857508.0,2019,04/29/2019 04:18:19 PM,41.764151083,-87.59669859700001,"(41.764151083, -87.596698597)",32.0,21546.0,67.0,121.0,33.0,61.0,18.0,217.0
11663954,JC234919,04/22/2019 03:45:00 PM,099XX S CRANDON AVE,0460,BATTERY,SIMPLE,STREET,False,False,431,4.0,7.0,51.0,08B,1193470.0,1839617.0,2019,04/29/2019 04:18:19 PM,41.714858644,-87.56702646,"(41.714858644, -87.56702646)",43.0,21202.0,48.0,252.0,37.0,25.0,19.0,249.0
11663097,JC233992,04/22/2019 03:43:00 PM,023XX S LEAVITT ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1034,10.0,25.0,31.0,14,1162075.0,1888229.0,2019,04/29/2019 04:18:19 PM,41.848965770999996,-87.68065724799999,"(41.848965771, -87.680657248)",8.0,14920.0,33.0,204.0,26.0,43.0,21.0,159.0
11668652,JC240561,04/22/2019 03:40:00 PM,042XX S WESTERN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,False,False,921,9.0,15.0,58.0,07,,,2019,04/29/2019 04:18:19 PM,,,,,,,,,,,
11663162,JC234022,04/22/2019 03:40:00 PM,050XX N FRANCISCO AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,PARK PROPERTY,False,False,2031,20.0,40.0,4.0,17,1156128.0,1933244.0,2019,04/29/2019 04:18:19 PM,41.972612673,-87.701265929,"(41.972612673, -87.701265929)",46.0,21849.0,6.0,620.0,24.0,20.0,2.0,61.0
11663120,JC234007,04/22/2019 03:36:00 PM,029XX N HARDING AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,2523,25.0,30.0,21.0,15,1149545.0,1919163.0,2019,04/29/2019 04:18:19 PM,41.934104064,-87.72584007,"(41.934104064, -87.72584007)",27.0,21538.0,22.0,71.0,21.0,39.0,6.0,175.0
11664263,JC235285,04/22/2019 03:30:00 PM,095XX S COTTAGE GROVE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,False,511,5.0,9.0,50.0,03,1183549.0,1841976.0,2019,04/29/2019 04:18:19 PM,41.721568583,-87.603287781,"(41.721568583, -87.603287781)",9.0,21861.0,47.0,643.0,35.0,19.0,10.0,250.0
11663339,JC234365,04/22/2019 03:30:00 PM,001XX W ONTARIO ST,0810,THEFT,OVER $500,CTA STATION,False,False,1832,18.0,42.0,8.0,06,1175327.0,1904462.0,2019,04/29/2019 04:18:19 PM,41.893223483,-87.63153437,"(41.893223483, -87.63153437)",22.0,4446.0,37.0,670.0,36.0,55.0,14.0,72.0
11663598,JC234091,04/22/2019 03:30:00 PM,001XX N MICHIGAN AVE,0850,THEFT,ATTEMPT THEFT,RESTAURANT,False,False,114,1.0,42.0,32.0,06,1177273.0,1901464.0,2019,04/29/2019 04:18:19 PM,41.884952919,-87.62447846799999,"(41.884952919, -87.624478468)",22.0,14309.0,38.0,580.0,36.0,42.0,22.0,88.0
11663518,JC234034,04/22/2019 03:30:00 PM,019XX W HARRISON ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,False,False,1231,12.0,27.0,28.0,06,1163757.0,1897393.0,2019,04/29/2019 04:18:19 PM,41.874077392,-87.67422594799999,"(41.874077392, -87.674225948)",48.0,21184.0,29.0,90.0,46.0,28.0,15.0,136.0
11664798,JC235654,04/22/2019 03:30:00 PM,002XX N LA SALLE ST,0820,THEFT,$500 AND UNDER,RESTAURANT,False,False,122,1.0,42.0,32.0,06,1175092.0,1901998.0,2019,04/29/2019 04:18:19 PM,41.886467402,-87.632471344,"(41.886467402, -87.632471344)",22.0,14309.0,38.0,92.0,36.0,42.0,22.0,79.0
11663505,JC234026,04/22/2019 03:30:00 PM,036XX W ROOSEVELT RD,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,False,False,1011,10.0,24.0,29.0,14,1152475.0,1894470.0,2019,04/29/2019 04:18:19 PM,41.866286618000004,-87.71572560700001,"(41.866286618, -87.715725607)",36.0,21572.0,30.0,33.0,14.0,57.0,21.0,155.0
11663175,JC234033,04/22/2019 03:30:00 PM,040XX W ARTHINGTON ST,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",False,False,1132,11.0,24.0,26.0,06,1149503.0,1895805.0,2019,04/29/2019 04:18:19 PM,41.87000817,-87.726601533,"(41.87000817, -87.726601533)",36.0,21572.0,27.0,703.0,14.0,30.0,16.0,142.0
